Episode,Terminal State,Reward,Running Average
48490,STEPS,-1019,57599.92058156321
48491,STEPS,-1019,57598.711719700565
48492,STEPS,-1019,57597.502907696115
48493,STEPS,-1019,57596.29414554678
48494,STEPS,-1019,57595.08543324947
48495,STEPS,-1019,57593.876770801115
48496,STEPS,-1019,57592.66815819861
48497,STEPS,-1019,57591.45959543889
48498,STEPS,-1019,57590.251082518866
48499,STEPS,-1019,57589.04261943545
48500,STEPS,-1019,57587.834206185566
48501,STEPS,-1019,57586.62584276613
48502,STEPS,-1019,57585.417529174054
48503,STEPS,-1019,57584.209265406265
48504,STEPS,-1019,57583.00105145967
48505,STEPS,-1019,57581.792887331205
48506,STEPS,-1019,57580.58477301777
48507,STEPS,-1019,57579.3767085163
48508,STEPS,-1019,57578.168693823696
48509,STEPS,-1019,57576.9607289369
48510,STEPS,-1019,57575.752813852814
48511,STEPS,-1019,57574.544948568364
48512,STEPS,-1019,57573.33713308047
48513,STEPS,-1019,57572.129367386064
48514,STEPS,-1019,57570.921651482044
48515,STEPS,-1019,57569.71398536535
48516,STEPS,-1019,57568.5063690329
48517,STEPS,-1019,57567.29880248161
48518,STEPS,-1019,57566.0912857084
48519,STEPS,-1019,57564.883818710194
48520,STEPS,-1019,57563.67640148392
48521,STEPS,-1019,57562.4690340265
48522,STEPS,-1019,57561.261716334855
48523,STEPS,-1019,57560.054448405914
48524,STEPS,-1019,57558.847230236584
48525,STEPS,-1019,57557.640061823804
48526,STEPS,-1019,57556.43294316449
48527,STEPS,-1019,57555.22587425557
48528,STEPS,-1019,57554.018855093964
48529,STEPS,-1019,57552.81188567661
48530,STEPS,-1019,57551.604966000414
48531,STEPS,-1019,57550.39809606231
48532,STEPS,-1019,57549.19127585923
48533,STEPS,-1019,57547.984505388085
48534,STEPS,-1019,57546.77778464581
48535,STEPS,-1019,57545.57111362934
48536,STEPS,-1019,57544.36449233558
48537,STEPS,-1019,57543.15792076148
48538,STEPS,-1019,57541.951398903955
48539,STEPS,-1019,57540.74492675992
48540,STEPS,-1019,57539.53850432633
48541,STEPS,-1019,57538.33213160009
48542,STEPS,-1019,57537.12580857814
48543,STEPS,-1019,57535.9195352574
48544,STEPS,-1019,57534.713311634805
48545,STEPS,-1019,57533.50713770728
48546,STEPS,-1019,57532.301013471755
48547,STEPS,-1019,57531.09493892516
48548,STEPS,-1019,57529.88891406443
48549,STEPS,-1019,57528.682938886486
48550,STEPS,-1019,57527.47701338826
48551,STEPS,-1019,57526.271137566684
48552,STEPS,-1019,57525.065311418686
48553,STEPS,-1019,57523.8595349412
48554,STEPS,-1019,57522.65380813115
48555,STEPS,-1019,57521.44813098548
48556,STEPS,-1019,57520.24250350111
48557,STEPS,-1019,57519.03692567498
48558,STEPS,-1019,57517.831397504015
48559,STEPS,-1019,57516.625918985155
48560,STEPS,-1019,57515.42049011532
48561,STEPS,-1019,57514.215110891455
48562,STEPS,-1019,57513.00978131049
48563,STEPS,-1019,57511.804501369355
48564,STEPS,-1019,57510.59927106499
48565,STEPS,-1019,57509.394090394315
48566,STEPS,-1019,57508.18895935428
48567,STEPS,-1019,57506.98387794181
48568,STEPS,-1019,57505.778846153844
48569,STEPS,-1019,57504.573863987316
48570,STEPS,-1019,57503.36893143916
48571,STEPS,-1019,57502.16404850631
48572,STEPS,-1019,57500.95921518571
48573,STEPS,-1019,57499.75443147428
48574,STEPS,-1019,57498.549697368966
48575,STEPS,-1019,57497.3450128667
48576,STEPS,-1019,57496.140377964424
48577,STEPS,-1019,57494.935792659075
48578,STEPS,-1019,57493.73125694759
48579,STEPS,-1019,57492.5267708269
48580,STEPS,-1019,57491.322334293945
48581,STEPS,-1019,57490.11794734567
48582,STEPS,-1019,57488.913609979005
48583,STEPS,-1019,57487.70932219089
48584,STEPS,-1019,57486.50508397826
48585,STEPS,-1019,57485.30089533807
48586,STEPS,-1019,57484.09675626724
48587,STEPS,-1019,57482.89266676272
48588,STEPS,-1019,57481.68862682144
48589,STEPS,-1019,57480.48463644035
48590,STEPS,-1019,57479.280695616384
48591,STEPS,-1019,57478.076804346485
48592,STEPS,-1019,57476.872962627596
48593,STEPS,-1019,57475.66917045665
48594,STEPS,-1019,57474.4654278306
48595,STEPS,-1019,57473.261734746375
48596,STEPS,-1019,57472.058091200925
48597,STEPS,-1019,57470.85449719118
48598,STEPS,-1019,57469.6509527141
48599,STEPS,-1019,57468.44745776662
48600,STEPS,-1019,57467.244012345676
48601,STEPS,-1019,57466.04061644822
48602,STEPS,-1019,57464.83727007119
48603,STEPS,-1019,57463.63397321153
48604,STEPS,-1019,57462.43072586619
48605,STEPS,-1019,57461.2275280321
48606,STEPS,-1019,57460.02437970621
48607,STEPS,-1019,57458.821280885466
48608,STEPS,-1019,57457.61823156682
48609,STEPS,-1019,57456.41523174721
48610,STEPS,-1019,57455.21228142358
48611,STEPS,-1019,57454.00938059287
48612,STEPS,-1019,57452.80652925203
48613,STEPS,-1019,57451.60372739802
48614,STEPS,-1019,57450.40097502777
48615,STEPS,-1019,57449.19827213823
48616,STEPS,-1019,57447.995618726345
48617,STEPS,-1019,57446.793014789066
48618,STEPS,-1019,57445.590460323336
48619,STEPS,-1019,57444.38795532611
48620,STEPS,-1019,57443.18549979432
48621,STEPS,-1019,57441.983093724935
48622,STEPS,-1019,57440.78073711489
48623,STEPS,-1019,57439.578429961126
48624,STEPS,-1019,57438.376172260614
48625,STEPS,-1019,57437.17396401028
48626,STEPS,-1019,57435.97180520709
48627,STEPS,-1019,57434.76969584799
48628,STEPS,-1019,57433.56763592992
48629,STEPS,-1019,57432.365625449835
48630,STEPS,-1019,57431.16366440469
48631,STEPS,-1019,57429.96175279143
48632,STEPS,-1019,57428.759890607005
48633,STEPS,-1019,57427.55807784838
48634,STEPS,-1019,57426.35631451248
48635,STEPS,-1019,57425.15460059628
48636,STEPS,-1019,57423.95293609672
48637,STEPS,-1019,57422.75132101075
48638,STEPS,-1019,57421.549755335334
48639,STEPS,-1019,57420.34823906742
48640,STEPS,-1019,57419.146772203945
48641,STEPS,-1019,57417.94535474188
48642,STEPS,-1019,57416.74398667818
48643,STEPS,-1019,57415.54266800979
48644,STEPS,-1019,57414.34139873365
48645,STEPS,-1019,57413.14017884675
48646,STEPS,-1019,57411.93900834601
48647,STEPS,-1019,57410.7378872284
48648,STEPS,-1019,57409.53681549087
48649,STEPS,-1019,57408.33579313038
48650,STEPS,-1019,57407.13482014388
48651,STEPS,-1019,57405.93389652833
48652,STEPS,-1019,57404.733022280685
48653,STEPS,-1019,57403.5321973979
48654,STEPS,-1019,57402.33142187693
48655,STEPS,-1019,57401.130695714724
48656,STEPS,-1019,57399.93001890826
48657,STEPS,-1019,57398.729391454464
48658,STEPS,-1019,57397.52881335032
48659,STEPS,-1019,57396.328284592775
48660,STEPS,-1019,57395.12780517879
48661,STEPS,-1019,57393.92737510532
48662,STEPS,-1019,57392.726994369325
48663,STEPS,-1019,57391.52666296776
48664,STEPS,-1019,57390.32638089758
48665,STEPS,-1019,57389.12614815576
48666,STEPS,-1019,57387.92596473925
48667,STEPS,-1019,57386.725830644995
48668,STEPS,-1019,57385.52574586998
48669,STEPS,-1019,57384.32571041115
48670,STEPS,-1019,57383.12572426546
48671,STEPS,-1019,57381.925787429886
48672,STEPS,-1019,57380.72589990138
48673,STEPS,-1019,57379.52606167691
48674,STEPS,-1019,57378.326272753424
48675,STEPS,-1019,57377.12653312789
48676,STEPS,-1019,57375.92684279727
48677,STEPS,-1019,57374.72720175853
48678,STEPS,-1019,57373.52761000863
48679,STEPS,-1019,57372.32806754453
48680,STEPS,-1019,57371.12857436319
48681,STEPS,-1019,57369.929130461576
48682,STEPS,-1019,57368.729735836656
48683,STEPS,-1019,57367.530390485386
48684,STEPS,-1019,57366.33109440473
48685,STEPS,-1019,57365.13184759166
48686,STEPS,-1019,57363.932650043134
48687,STEPS,-1019,57362.73350175611
48688,STEPS,-1019,57361.53440272757
48689,STEPS,-1019,57360.33535295447
48690,STEPS,-1019,57359.136352433765
48691,STEPS,-1019,57357.93740116243
48692,STEPS,-1019,57356.738499137435
48693,STEPS,-1019,57355.53964635574
48694,STEPS,-1019,57354.34084281431
48695,STEPS,-1019,57353.14208851011
48696,STEPS,-1019,57351.94338344012
48697,STEPS,-1019,57350.74472760129
48698,STEPS,-1019,57349.54612099059
48699,STEPS,-1019,57348.347563605
48700,STEPS,-1019,57347.14905544148
48701,STEPS,-1019,57345.950596496994
48702,STEPS,-1019,57344.752186768514
48703,STEPS,-1019,57343.553826253
48704,STEPS,-1019,57342.355514947434
48705,STEPS,-1019,57341.15725284878
48706,STEPS,-1019,57339.95903995401
48707,STEPS,-1019,57338.76087626009
48708,STEPS,-1019,57337.562761763984
48709,STEPS,-1019,57336.36469646267
48710,STEPS,-1019,57335.16668035311
48711,STEPS,-1019,57333.96871343228
48712,STEPS,-1019,57332.77079569716
48713,STEPS,-1019,57331.572927144705
48714,STEPS,-1019,57330.37510777189
48715,STEPS,-1019,57329.1773375757
48716,STEPS,-1019,57327.979616553086
48717,STEPS,-1019,57326.781944701026
48718,STEPS,-1019,57325.584322016504
48719,STEPS,-1019,57324.38674849648
48720,STEPS,-1019,57323.18922413793
48721,STEPS,-1019,57321.99174893783
48722,STEPS,-1019,57320.79432289315
48723,STEPS,-1019,57319.596946000864
48724,STEPS,-1019,57318.39961825794
48725,STEPS,-1019,57317.202339661366
48726,STEPS,-1019,57316.005110208105
48727,STEPS,-1019,57314.80792989513
48728,STEPS,-1019,57313.61079871942
48729,STEPS,-1019,57312.413716677955
48730,STEPS,-1019,57311.2166837677
48731,STEPS,-1019,57310.019699985634
48732,STEPS,-1019,57308.82276532874
48733,STEPS,-1019,57307.62587979398
48734,STEPS,-1019,57306.42904337834
48735,STEPS,-1019,57305.232256078794
48736,STEPS,-1019,57304.03551789232
48737,STEPS,-1019,57302.83882881589
48738,STEPS,-1019,57301.64218884648
48739,STEPS,-1019,57300.44559798108
48740,STEPS,-1019,57299.24905621666
48741,STEPS,-1019,57298.05256355019
48742,STEPS,-1019,57296.85611997866
48743,STEPS,-1019,57295.65972549905
48744,STEPS,-1019,57294.46338010832
48745,STEPS,-1019,57293.26708380347
48746,STEPS,-1019,57292.070836581464
48747,STEPS,-1019,57290.87463843929
48748,STEPS,-1019,57289.678489373924
48749,STEPS,-1019,57288.48238938235
48750,STEPS,-1019,57287.28633846154
48751,STEPS,-1019,57286.09033660848
48752,STEPS,-1019,57284.89438382015
48753,STEPS,-1019,57283.69848009353
48754,STEPS,-1019,57282.50262542561
48755,STEPS,-1019,57281.306819813355
48756,STEPS,-1019,57280.11106325375
48757,STEPS,-1019,57278.91535574379
48758,STEPS,-1019,57277.719697280445
48759,STEPS,-1019,57276.5240878607
48760,STEPS,-1019,57275.32852748154
48761,STEPS,-1019,57274.133016139946
48762,STEPS,-1019,57272.937553832904
48763,STEPS,-1019,57271.74214055739
48764,STEPS,-1019,57270.546776310395
48765,STEPS,-1019,57269.351461088896
48766,STEPS,-1019,57268.15619488988
48767,STEPS,-1019,57266.96097771034
48768,STEPS,-1019,57265.76580954724
48769,STEPS,-1019,57264.57069039759
48770,STEPS,-1019,57263.37562025835
48771,STEPS,-1019,57262.18059912653
48772,STEPS,-1019,57260.9856269991
48773,STEPS,-1019,57259.79070387304
48774,STEPS,-1019,57258.595829745354
48775,STEPS,-1019,57257.40100461302
48776,STEPS,-1019,57256.20622847302
48777,STEPS,-1019,57255.01150132235
48778,STEPS,-1019,57253.816823157984
48779,STEPS,-1019,57252.62219397692
48780,STEPS,-1019,57251.42761377614
48781,STEPS,-1019,57250.23308255263
48782,STEPS,-1019,57249.03860030339
48783,STEPS,-1019,57247.844167025396
48784,STEPS,-1019,57246.64978271564
48785,STEPS,-1019,57245.45544737112
48786,STEPS,-1019,57244.26116098881
48787,STEPS,-1019,57243.066923565704
48788,STEPS,-1019,57241.8727350988
48789,STEPS,-1019,57240.67859558507
48790,STEPS,-1019,57239.48450502152
48791,STEPS,-1019,57238.29046340514
48792,STEPS,-1019,57237.096470732904
48793,STEPS,-1019,57235.902527001825
48794,STEPS,-1019,57234.70863220888
48795,STEPS,-1019,57233.51478635106
48796,STEPS,-1019,57232.32098942536
48797,STEPS,-1019,57231.127241428774
48798,STEPS,-1019,57229.933542358296
48799,STEPS,-1019,57228.739892210906
48800,STEPS,-1019,57227.546290983606
48801,STEPS,-1019,57226.35273867339
48802,STEPS,-1019,57225.15923527724
48803,STEPS,-1019,57223.96578079216
48804,STEPS,-1019,57222.77237521514
48805,STEPS,-1019,57221.57901854318
48806,STEPS,-1019,57220.38571077326
48807,STEPS,-1019,57219.19245190239
48808,STEPS,-1019,57217.99924192755
48809,STEPS,-1019,57216.806080845745
48810,STEPS,-1019,57215.612968653964
48811,STEPS,-1019,57214.419905349205
48812,STEPS,-1019,57213.22689092846
48813,STEPS,-1019,57212.03392538873
48814,STEPS,-1019,57210.841008727
48815,STEPS,-1019,57209.648140940284
48816,STEPS,-1019,57208.45532202556
48817,STEPS,-1019,57207.262551979846
48818,STEPS,-1019,57206.069830800116
48819,STEPS,-1019,57204.877158483374
48820,STEPS,-1019,57203.68453502663
48821,STEPS,-1019,57202.491960426865
48822,STEPS,-1019,57201.29943468109
48823,STEPS,-1019,57200.10695778629
48824,STEPS,-1019,57198.91452973947
48825,STEPS,-1019,57197.72215053764
48826,STEPS,-1019,57196.52982017778
48827,STEPS,-1019,57195.33753865689
48828,STEPS,-1019,57194.145305971986
48829,STEPS,-1019,57192.95312212005
48830,STEPS,-1019,57191.760987098096
48831,STEPS,-1019,57190.56890090311
48832,STEPS,-1019,57189.37686353211
48833,STEPS,-1019,57188.18487498208
48834,STEPS,-1019,57186.99293525003
48835,STEPS,-1019,57185.801044332955
48836,STEPS,-1019,57184.60920222787
48837,STEPS,-1019,57183.41740893175
48838,STEPS,-1019,57182.22566444163
48839,STEPS,-1019,57181.03396875448
48840,STEPS,-1019,57179.84232186732
48841,STEPS,-1019,57178.65072377715
48842,STEPS,-1019,57177.45917448098
48843,STEPS,-1019,57176.2676739758
48844,STEPS,-1019,57175.07622225862
48845,STEPS,-1019,57173.88481932644
48846,STEPS,-1019,57172.69346517627
48847,STEPS,-1019,57171.5021598051
48848,STEPS,-1019,57170.31090320996
48849,STEPS,-1019,57169.119695387824
48850,STEPS,-1019,57167.92853633572
48851,STEPS,-1019,57166.73742605064
48852,STEPS,-1019,57165.5463645296
48853,STEPS,-1019,57164.35535176959
48854,STEPS,-1019,57163.16438776763
48855,STEPS,-1019,57161.97347252072
48856,STEPS,-1019,57160.782606025874
48857,STEPS,-1019,57159.591788280086
48858,STEPS,-1019,57158.40101928036
48859,STEPS,-1019,57157.21029902372
48860,STEPS,-1019,57156.019627507165
48861,STEPS,-1019,57154.8290047277
48862,STEPS,-1019,57153.63843068233
48863,STEPS,-1019,57152.44790536807
48864,STEPS,-1019,57151.25742878192
48865,STEPS,-1019,57150.067000920906
48866,STEPS,-1019,57148.876621782016
48867,STEPS,-1019,57147.68629136227
48868,STEPS,-1019,57146.49600965867
48869,STEPS,-1019,57145.30577666823
48870,STEPS,-1019,57144.11559238797
48871,STEPS,-1019,57142.92545681488
48872,STEPS,-1019,57141.73536994598
48873,STEPS,-1019,57140.54533177828
48874,STEPS,-1019,57139.355342308794
48875,STEPS,-1019,57138.16540153453
48876,STEPS,-1019,57136.975509452495
48877,STEPS,-1019,57135.7856660597
48878,STEPS,-1019,57134.595871353165
48879,STEPS,-1019,57133.40612532989
48880,STEPS,-1019,57132.21642798691
48881,STEPS,-1019,57131.02677932121
48882,STEPS,-1019,57129.837179329814
48883,STEPS,-1019,57128.647628009734
48884,STEPS,-1019,57127.45812535799
48885,STEPS,-1019,57126.26867137159
48886,STEPS,-1019,57125.07926604754
48887,STEPS,-1019,57123.889909382866
48888,STEPS,-1019,57122.70060137457
48889,STEPS,-1019,57121.51134201968
48890,STEPS,-1019,57120.322131315195
48891,STEPS,-1019,57119.13296925814
48892,STEPS,-1019,57117.94385584554
48893,STEPS,-1019,57116.75479107439
48894,STEPS,-1019,57115.56577494171
48895,STEPS,-1019,57114.376807444525
48896,STEPS,-1019,57113.18788857984
48897,STEPS,-1019,57111.999018344686
48898,STEPS,-1019,57110.81019673606
48899,STEPS,-1019,57109.621423751
48900,STEPS,-1019,57108.4326993865
48901,STEPS,-1019,57107.2440236396
48902,STEPS,-1019,57106.0553965073
48903,STEPS,-1019,57104.86681798663
48904,STEPS,-1019,57103.678288074596
48905,STEPS,-1019,57102.48980676822
48906,STEPS,-1019,57101.30137406453
48907,STEPS,-1019,57100.11298996054
48908,STEPS,-1019,57098.92465445326
48909,STEPS,-1019,57097.736367539714
48910,STEPS,-1019,57096.54812921693
48911,STEPS,-1019,57095.35993948192
48912,STEPS,-1019,57094.1717983317
48913,STEPS,-1019,57092.9837057633
48914,STEPS,-1019,57091.79566177372
48915,STEPS,-1019,57090.60766636001
48916,STEPS,-1019,57089.419719519174
48917,STEPS,-1019,57088.231821248235
48918,STEPS,-1019,57087.04397154422
48919,STEPS,-1019,57085.856170404135
48920,STEPS,-1019,57084.66841782502
48921,STEPS,-1019,57083.48071380389
48922,STEPS,-1019,57082.29305833776
48923,STEPS,-1019,57081.10545142367
48924,STEPS,-1019,57079.91789305862
48925,STEPS,-1019,57078.73038323965
48926,STEPS,-1019,57077.54292196378
48927,STEPS,-1019,57076.35550922804
48928,STEPS,-1019,57075.168145029435
48929,STEPS,-1019,57073.980829365
48930,STEPS,-1019,57072.79356223176
48931,STEPS,-1019,57071.60634362674
48932,STEPS,-1019,57070.419173546965
48933,STEPS,-1019,57069.23205198946
48934,STEPS,-1019,57068.04497895124
48935,STEPS,-1019,57066.857954429346
48936,STEPS,-1019,57065.67097842079
48937,STEPS,-1019,57064.48405092261
48938,STEPS,-1019,57063.29717193183
48939,STEPS,-1019,57062.11034144547
48940,STEPS,-1019,57060.92355946056
48941,STEPS,-1019,57059.736825974134
48942,STEPS,-1019,57058.55014098321
48943,STEPS,-1019,57057.36350448481
48944,STEPS,-1019,57056.176916475975
48945,STEPS,-1019,57054.99037695373
48946,STEPS,-1019,57053.80388591509
48947,STEPS,-1019,57052.6174433571
48948,STEPS,-1019,57051.43104927678
48949,STEPS,-1019,57050.24470367117
48950,STEPS,-1019,57049.05840653728
48951,STEPS,-1019,57047.87215787216
48952,STEPS,-1019,57046.685957672824
48953,STEPS,-1019,57045.499805936306
48954,STEPS,-1019,57044.31370265964
48955,STEPS,-1019,57043.12764783985
48956,STEPS,-1019,57041.941641473975
48957,STEPS,-1019,57040.755683559044
48958,STEPS,-1019,57039.56977409208
48959,STEPS,-1019,57038.38391307012
48960,STEPS,-1019,57037.1981004902
48961,STEPS,-1019,57036.01233634934
48962,STEPS,-1019,57034.826620644584
48963,STEPS,-1019,57033.64095337295
48964,STEPS,-1019,57032.45533453149
48965,STEPS,-1019,57031.26976411723
48966,STEPS,-1019,57030.08424212719
48967,STEPS,-1019,57028.898768558414
48968,STEPS,-1019,57027.71334340794
48969,STEPS,-1019,57026.527966672795
48970,STEPS,-1019,57025.34263835001
48971,STEPS,-1019,57024.15735843663
48972,STEPS,-1019,57022.97212692967
48973,STEPS,-1019,57021.78694382619
48974,STEPS,-1019,57020.60180912321
48975,STEPS,-1019,57019.41672281776
48976,STEPS,-1019,57018.231684906896
48977,STEPS,-1019,57017.04669538763
48978,STEPS,-1019,57015.861754257014
48979,STEPS,-1019,57014.676861512075
48980,STEPS,-1019,57013.49201714986
48981,STEPS,-1019,57012.30722116739
48982,STEPS,-1019,57011.122473561714
48983,STEPS,-1019,57009.93777432987
48984,STEPS,-1019,57008.75312346889
48985,STEPS,-1019,57007.56852097581
48986,STEPS,-1019,57006.38396684767
48987,STEPS,-1019,57005.19946108151
48988,STEPS,-1019,57004.01500367437
48989,STEPS,-1019,57002.83059462328
48990,STEPS,-1019,57001.64623392529
48991,STEPS,-1019,57000.46192157743
48992,STEPS,-1019,56999.27765757675
48993,STEPS,-1019,56998.093441920275
48994,STEPS,-1019,56996.90927460505
48995,STEPS,-1019,56995.725155628126
48996,STEPS,-1019,56994.54108498653
48997,STEPS,-1019,56993.35706267731
48998,STEPS,-1019,56992.1730886975
48999,STEPS,-1019,56990.98916304414
49000,STEPS,-1019,56989.80528571428
49001,STEPS,-1019,56988.62145670497
49002,STEPS,-1019,56987.43767601322
49003,STEPS,-1019,56986.253943636104
49004,STEPS,-1019,56985.070259570646
49005,STEPS,-1019,56983.886623813894
49006,STEPS,-1019,56982.703036362895
49007,STEPS,-1019,56981.519497214686
49008,STEPS,-1019,56980.336006366306
49009,STEPS,-1019,56979.15256381481
49010,STEPS,-1019,56977.96916955723
49011,STEPS,-1019,56976.785823590624
49012,STEPS,-1019,56975.60252591202
49013,STEPS,-1019,56974.41927651848
49014,STEPS,-1019,56973.236075407025
49015,STEPS,-1019,56972.05292257472
49016,STEPS,-1019,56970.869818018604
49017,STEPS,-1019,56969.68676173573
49018,STEPS,-1019,56968.503753723126
49019,STEPS,-1019,56967.320793977844
49020,STEPS,-1019,56966.13788249694
49021,STEPS,-1019,56964.955019277455
49022,STEPS,-1019,56963.77220431643
49023,STEPS,-1019,56962.58943761092
49024,STEPS,-1019,56961.40671915797
49025,STEPS,-1019,56960.22404895462
49026,STEPS,-1019,56959.04142699792
49027,STEPS,-1019,56957.858853284924
49028,STEPS,-1019,56956.67632781268
49029,STEPS,-1019,56955.49385057823
49030,STEPS,-1019,56954.311421578626
49031,STEPS,-1019,56953.12904081091
49032,STEPS,-1019,56951.946708272146
49033,STEPS,-1019,56950.76442395937
49034,STEPS,-1019,56949.582187869644
